name,title,url,description,score,tags
루틴,이태원 분위기 좋은 프랑스 가정식 루틴,https://blog.naver.com/elsunny99/221797431883,SA 생일맞이로 외식을 하자는 얘기가 나와서 고르고 골라 이태원에 있는 프랑스 가정식을 파는 루틴에 가기로 했다. 식당이 자그마해 따로 예약을 받지 않는다고 하여 일찍 가는 사람이 기다리기로 하고 퇴근하자마자... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,2019 DEC 1th : 한남동루틴ROUTINE / 언더야드UNDERYARD / 고잉메리... ,https://blog.naver.com/dayanddaily/221728699328,어느날의 회식. 동파육 뭔가 처음인듯 아닌듯 처음 먹는 느낌인데 맛있었다 카멜 톤온톤을 버무려 본 세미나 참석룩 세미나로 포시즌스 식사 찬스. 맛있었는데 먹다가 나가야해서 아쉽 ㅠㅠ 요즘 핫한거 같던데 조만간... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한남동 맛집 : 루틴(Routine),https://blog.naver.com/yoo_h_byul/221750917622,"한남동 맛집 프렌치 비스트로, 루틴 맛집으로 원래도 유명한 곳인데 드디어 가봤어요! 평일 저녁에 갔구요 예약은 따로 안했는데 자리는 여유있더라구요 7시가 조금 안된 시간에 갔구, 처음엔 저희밖에 없다가 테이블은 곧... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한남동 소개팅/데이트 루틴(프랑스 가정식),https://blog.naver.com/yellownoda/221586572095,#한남동데이트 #이태원소개팅장소추천 프랑스에 다시 간다면 맛집투어를 꼭 하고 싶다! #프랑스가정식 이라는 이름으로 많은 가게들이 있는데 이 곳도 그 중 하나다. 프랑스 블라블라 붙어있는 음식점들의 음식은 항상... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"한남동맛집 프랑스가정식 루틴 : 프렌치어니언스프, 도피누아 그라탕... ",https://blog.naver.com/amelienne/221482105843,"한강진역 근처 적당한 가격의 프렌치레스토랑 양파수프 먹고싶은 날 한남동 골목에 위치한 프렌치비스트로 루틴~ 얼마전 우연히 갔던 식당인데 맛있어서 또 다녀왔어요 > _ < 작은 프랑스가정식 레스토랑이고, 와인... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한남동/한강진 맛집] 정성가득한 프랑스 가정식을 맛볼 수 있는 '루틴',https://blog.naver.com/haemafood/221594235180,안녕하세요. 하나씨입니다:) 특별한 맛을 찾다가 프랑스 가정식을 맛볼 수 있는 '루틴'이라는 곳을 알게되었는데요! 이미 한남동 맛집으로 많이 알려져 있더라구요~ 한강진역 3번출구에서 5분 정도 거리에 위치해있어요!!... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"[한남동/한강진] 루틴(Routine) - 프렌치 비스트로, 프랑스 찐맛집 추천",https://blog.naver.com/dalcomiya/221791971884,한남동 루틴 (Routine) 프렌치 음식 찐맛집 서울 한강진 울 가영띠 생일로 먹게 된 한남동 루틴 한남동이라고 하지만 한강진에 더 가깝다 밖에서 보면 소소해보이지만 시선강탈임 행인들이 다 쳐다보는 걸 보면 알 수... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"한강진역에서 가까운 한남동 맛집 루틴, 프랑스 가정식 맛보다",https://blog.naver.com/pso0303/221604994810,"한남동 맛집 :: 루틴 루틴 (한남동 프랑스 가정식 맛집) 예전부터 가고싶었던 곳 한남동 프랑스 가정식 맛집으로 알려진 루틴, 드디어 가봤다. 루틴은 프랑스 음식을 취급하는 곳이고, 영업시간은 다음과 같다. 매일 12:00... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[서울]191221 루틴,https://blog.naver.com/ldsom6/221800029570,루틴 한남동에서 유명한 레스토랑인 루틴. 프랑스가정식 전문이라고 해서 프랑스 가정식 한번 먹어보자하고 가보기로 함. 사실 결혼기념일이라 어디갈까 엄청 고민했는데 루틴을 가보기로 함. 작은 가게라 5인 이상일 때만... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,● 이태원 프랑스 가정식 레스토랑 루틴,http://store.naver.com/cafeRedirect?cafeUrl=ec0561a91dd6384dba35bc96306539b505843a52636c7e0b61e310262d549b672a81b7408e2e190a69a94cb44c0ee165&query=21192059,사무실이 용산에 있어서 좋은점 중에 하나가 주변에 맛집이 많다는것? ㅎㅎ 그제는 이종성팀장님 개인적으로 좋은 일이 생겨서 축하해드리기 위해 맛있는 점심식사를 함께 했습니다:) 공덕과 이태원을 두고 한참동안... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"<이태원 맛집> 프랑스식 가정식 루틴, 오월의 종, 콩카페",https://blog.naver.com/mellongi123/221394860806,평일 연차는 언제나 옳다. 쉬어도 쉬어도 계속 쉬고 싶다ㅠㅠㅠ 회사가기 너무 싫음. 그리고 연차인데 집에만 있기 아쉬워서 엄마와 함께 #이태원 투어를 했다. 이태원 #루틴 #오월의종 #콩카페 모두 내돈주고 사먹은... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한남동 이태원 프렌치 가정식 비스트로 루틴 Routine,https://blog.naver.com/milktea0414/221329433380,한남동 이태원 프렌치 가정식 비스트로 루틴 Routine 가성비 좋은 프랑스가정식 레스토랑이라고 알고있었는데 갑작스럽게 살 기회가 생겨서 룰루랄라~ 짜장떡볶이로 유명한 바바라스키친 옆에 자그마한 입구가 있는데... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,송탄흑돼지먹방저장소 맛집 소개합니다,http://store.naver.com/cafeRedirect?cafeUrl=ec0561a91dd6384dba35bc96306539b545516e7e869f987c967d213bcf37823f0a6baa8f911430ca2681b1789572f47e&query=21192059,안녕하세요 오늘의 맛집 한남동 루틴 !! 프랑스 가정식 맛집입니다 ^^ 먹으면서 맛도 좋고 비주얼도 최고입니다 한남동 루틴 맛집 최고입니다 제가 사진을 너무 못찍어서 이렇게 밖에 못찍었습니다 서울 지역분들은... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,이태원맛집 프랑스가정식 루틴 Routine,https://blog.naver.com/jjung7273/221283992176,이태원맛집 프랑스가정식 루틴 Routine 금요일 저녁 이날은 작정하고 먹고 마시자 했던 날이였어요 웨이팅이 엄청날까바 걱정했는데 한팀만 대기하면되서 기다렸어요 메뉴판 참고하시구요 음식 사진만 보고 간거라... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[이태원] 한남동 맛집 루틴 Routine: 런닝맨 제일 긴 음식 메뉴 찾기... ,https://blog.naver.com/ejhong5535/221802724730,이태원 아담한 프랑스 가정식 레스토랑: 루틴 매일 12:00 -22:00 15:00 - 17:00 브레이크타임 이번 겨울 친구랑 이태원에 파스타 맛집을 찾다가 우연히 발견한 이태원루틴 이태원 보다는 한강진역에 더 가까이 위치한다.... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,비오는 날 프랑스 가정식과 와인한잔,https://blog.naver.com/tlawlgus77/221317902170,이태원 맛집 루틴 얼마전에 하루죙일 넘 바빠서 종종 거리다가 한끼도 못먹고 일처리하고 퇴근하다가.... 안되겠다 싶어서 동생 소환해서 이태원 고고 원래는 언더야드 갈라구 했는데 월요일이라 문닫았더라구요 그래서... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"이태원 프랑스가정식 맛집 ""루틴"" 한강진 역, 블루스퀘어 근처",https://blog.naver.com/y_moong9/221795630423,"안녕하세요 윱2입니다~ 저번 주에 뮤지컬 ""아이다""를 보러 블루스퀘어에 갔다가 점심을 너--무 맛있게 먹어서 프랑스 가정식 맛집 루틴 소개해드리러 왔어요(*'▽'*) ▼위치▼ 한강진 역, 블루스퀘어에서 도보 10분 정도로... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"[이태원 맛집] 프랑스가정식은 처음이지~? , 루틴",https://blog.naver.com/ekzmepqmf7/221274575907,"이태원에서 만나자, 하고 맛집 탐색하다가 발견한 루틴! 한강진역에서 5분거리에 위치해있다. 처음 보고, 1층만 있나? 자리가 없나? 했는데 들어가보니 2층까지 있었다. 우린 2층으로! 1층의 분위기도 좋다. 은은한 느낌!... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"5월 근로자의 날에 만난 이태원 나들이 (루틴, 카페 오리앙떼)",https://blog.naver.com/suri_world/221272828399,사실 근로자의 날에는 나가지 말아야지 했다 왜냐면 사람들 다 쉬는 날이니까요. 하지만 나란 사람.. 백수.. 내 친구들은 백수가 아니니까 나갑니다.. 원래 자리에 가서 오랜만에 목화솜 탕수육 먹고 싶었는데 자리에서... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한남동] 프렌치레스토랑 Routine,https://blog.naver.com/glueck28/221311195257,최근엔 한남동에 아무도 놀러오지않아서 핫한 곳을 못갔다 ㅋㅋㅋㅋㅋ 한남사운즈는 두어번 점심때갓는데 대체 어디가 핫한건지... 돼장은 이해하지 못함..카페가? 매일 역으로 걸어올라가는 언덕길에 있던 곳인데... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"분위기 '갑' SNS 사진 감성 집합소, 한강진역 맛집",https://post.naver.com/viewer/postView.nhn?volumeNo=27269839&memberNo=15460571&vType=VERTICAL,"경리단길보다조금 더 차분한한강진역 근처 맛집 이태원이 아우르는 곳은 꽤 넓은 곳을 포함하고 있다. 그래서 이태원에서는 곳곳에서 상반되는 분위기를 느껴볼 수 있다. 그게 바로 이태원이 가진 낭만적인 자유로움이다. 경리단길 쪽에 비해 좀 더 차분하고 여유로움이 느껴지는 곳이 한강진역 부근이다. 블루 스퀘어나 꼼데 가르송 플래그십 스토어, 리움 미술관 등이 주변에 위치하고 있다 보니 이곳에는 남다른 분위기를 가진 레스토랑이나 카페들이 주를 이룬다. 한강진역 부근에서... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한강진/프렌치] 루틴,https://blog.naver.com/jsez_z/221273147229,일상에 올렸었는데 본격 리뷰! 망고플레이트에서 점찍어두었던 프렌치 가정식:루틴 테이블이 네다섯개 밖에 없는데 2층에도 자리가 있나봐요! 햇살 들어오는 자리에 착석 후 찰칵 안뇽 1. 시그니쳐 메뉴인... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한남동 레스토랑 ㅣ 한남동 맛집 프렌치 가정식 루틴  (ROUTINE),https://blog.naver.com/accentv/221125766253,한남동 레스토랑 ㅣ 한남동 맛집 프렌치 가정식 루틴 (ROUTINE) 한남동에는 다양한 나라의 음식을 맛볼 수 있어 자주 가는 곳인데요.. 이번에는 프랑스 가정식을 먹기로 했어요. 한남동 레스토랑 루틴은 한남동에서 꽤... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"[이태원/한남동] 프랑스 가정식 '루틴', 한남동 브런치 레스토랑 ★★★★",https://blog.naver.com/deamsgod/221102625667,루틴 Routine ★★★★ 요즘 외국 가정식 식당이 많아진 것 같네요. 백반집 느낌이려나. 한강진역 근처에 유명한 프랑스 가정식 레스토랑이 있다고 해서 낮에 방문해봤어욤. 내부가 넓은 편은 아니어서 늦은 저녁시간에 가면... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"한남동 : 루틴 (Routine) - 프랑스 가정식 레스토랑, 한남동 맛집",https://blog.naver.com/sayravel/221041179038,말로만 듣던 한남동의 프랑스 가정식 레스토랑 루틴을 이제야 기회가 되어 방문 각. 한남동 공영주차장에서 가까워 차갖고 가기에도 은근 편리. 세시까지는 브런치 메뉴도 즐길수 있나보옴. 아담한 공간이지만... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한강진] 한강진 작지만 분위기 좋은 프랑스 가정식 '루틴',https://blog.naver.com/yong9_love/221775057723,정말 오랜만에 한강진을 방문하면서 식당을 알아보다가 예전부터 궁금해서 표시해둔 프랑스 가정식 식당 '루틴(Routine)'을 방문함 평일 저녁에 갔더니 예약은 따로 못했지만 한산한 편이었다 일단 외관부터 분위기가 너무... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한강진 맛집 : 프랑스 가정식 루틴 방문기,https://blog.naver.com/dlqjdy90/221034511734,한강진 맛집 : 프랑스 가정식 루틴 방문기_17.06.11 주말에 일하러 회사로 슝슝~! 간만에 주말출근해서 열심히 일했는데 내 뱃속에 보상해주러 저번에 가려다 못갔던 루틴으로 고고싱. 언제였더라..문닫아서 못갔던 ㅎㅎ... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한남동 맛집. 프랑스 가정식 제대로 하는 레스토랑 '루틴',https://blog.naver.com/taewo2c/221070348737,점심을 먹고 전시회를 보러 가려고 들린 한남동 맛집 '루틴'. 프랑스 가정식을 하는 곳인데 저번에 한번 아주 맛있게 먹은 기억이 있어 방문했다. 아담한 가게. 정말 프랑스 어느 골목에 있는 로컬 가게느낌이 난다. 대기하는... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,/한강진/ 프랑스 가정식 맛집 루틴,https://blog.naver.com/cho-cola/220986591142,한강진 프랑스 가정식 맛집 루틴 오늘은 날씨도 꾸물꾸물한게 그냥 노트북 켜고 멍때리기 딱 좋은 날이다. 오늘 같은날... 오랜만에 포스팅이나 해야지 ㅋㅋㅋㅋㅋ 한강진에 위치한 루틴은 프랑스 가정식을 파는 곳이다.... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한남동 맛집]루틴 - 소소함을 사랑한 그대에게 고하노니..,https://blog.naver.com/jancangi/220460063932,한남동 맛집 루틴 (소소함을 사랑한 그대에게 고하노니..) 가을의 안녕을 알리는 소슬바람이 아침을 깨우고 수채화처럼 보드러운 따사로운 기운이 일상을 감돌 때면 서랍속 쟁겨둔 필름카메라를 꺼낸다 손에 쥔 투박한... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[서울용산/이태원맛집] 루틴 - 서울 맛집 베스트10 ! 건강한 프렌치... ,https://blog.naver.com/bonbon_mikan/220609891937,루틴 / 서울 맛집 베스트10 용산 이태원 레스토랑 written by 귤공주 기록적인 한파라고 심지어 폰으로 경보알림까지 왔었던 날 @_@ 근데 핀란드에서 별로 안추운 날씨가 이날보다 추웠던게 함정! 우리는 그러므로 맛있는거... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한남동 맛집] 데이트하기 좋은 프랑스가정식 루틴,https://blog.naver.com/viphsh88/221004358247,[한남동 맛집] 데이트하기 좋은 프랑스가정식 루틴 프랑스 가정식이 땡기던 차에 방문하게 된 루틴 검색해보니 한남동 맛집으로 루틴이 나오더라구요 ㅎㅎ 남자친구와 데이트겸 고고씽! 서울시 용산구 한남동 682-12 02-790... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,한남동 맛집 프랑스가정식이 맛있는 '루틴' 이태원 핫플레이스,https://blog.naver.com/harunacook/220491524718,프랑스 가정식 메뉴를 즐길 수 있는 한남동 맛집 루틴 저렴한 가격으로 와인도 즐길 수 있는 이태원 핫플레이스래요~ 프랑스가정식 먹어보고 싶어 별이랑 고고씽~ 오늘은 프랑스컨셉으로 먹어주겠다며...ㅎ 오랜만에... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,"이태원 데이트코스/한남동 맛집 :: 루틴 Routine, 프랑스 가정식 메뉴... ",https://blog.naver.com/charmshongg/220486160993,"한남동 맛집/이태원 데이트 코스 :: 루틴 Routine 오늘은, 프랑스 가정식 메뉴를 즐겨볼까요? 요새 핫한 한강진 뒷골목으로 친구와 마지막 만찬을 즐기러 갔어요 주소 :: 서울특별시 용산구 한남동 682-12 전화 :: 02-790-6686... ",3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
루틴,[한강진역 루틴] Routine,https://blog.naver.com/amlee74/100199498121,경리단길을 시작으로 대장정의 탐정놀이를 마치고 간 한강진역 루틴 한강진 식당거리도 두 가지 종류가 있는데 럭셔리한 대로변 식당과 뒷골목 소소한 식당 루틴은 작은 소소한 식당 중 하나이다. 뒷골목에 있지만 하얀... ,3.0,"['아늑한', '아담한', '분위기있는', '분위기좋은', '이국적', '와인바', '레스토랑', '파스타', '프랑스가정식', '뿔레', '핫플레이스', '신선한', '데이트', '코스요리', '나들이']"
